alpha_deg,P_gas_N,F_in_N,F_sum_N,beta_rad,K_N,N_N,Z_N,T_N,M_Nm,a_p_mps2
127,855.299,7393.2,8248.5,0.269461,8557.29,2278.05,-6783.4,5216.58,312.995,-7072.36
127.5,855.299,7405.38,8260.68,0.267635,8565.62,2265.19,-6825.88,5174.68,310.481,-7084.01
128,855.299,7416.78,8272.08,0.265789,8573.12,2251.9,-6867.33,5132.08,307.925,-7094.92
128.5,855.299,7427.43,8282.73,0.263923,8579.81,2238.21,-6907.76,5088.81,305.329,-7105.11
129,855.299,7437.34,8292.63,0.262037,8585.71,2224.12,-6947.19,5044.91,302.694,-7114.58
129.5,855.299,7446.51,8301.81,0.260132,8590.84,2209.63,-6985.61,5000.38,300.023,-7123.36
130,855.299,7454.97,8310.27,0.258208,8595.2,2194.77,-7023.03,4955.26,297.316,-7131.45
130.5,855.299,7462.72,8318.02,0.256264,8598.83,2179.53,-7059.45,4909.58,294.575,-7138.87
131,855.299,7469.78,8325.08,0.254302,8601.72,2163.93,-7094.89,4863.35,291.801,-7145.62
131.5,855.299,7476.17,8331.47,0.252321,8603.91,2147.98,-7129.34,4816.61,288.996,-7151.73
132,855.299,7481.9,8337.2,0.250321,8605.4,2131.69,-7162.82,4769.37,286.162,-7157.21
132.5,855.299,7486.98,8342.27,0.248303,8606.22,2115.06,-7195.34,4721.66,283.299,-7162.07
133,855.299,7491.42,8346.72,0.246266,8606.38,2098.1,-7226.9,4673.5,280.41,-7166.32
133.5,855.299,7495.24,8350.54,0.244212,8605.89,2080.83,-7257.51,4624.92,277.495,-7169.98
134,855.299,7498.46,8353.76,0.242139,8604.78,2063.25,-7287.19,4575.93,274.556,-7173.05
134.5,855.299,7501.09,8356.38,0.240049,8603.07,2045.38,-7315.94,4526.57,271.594,-7175.57
135,855.299,7503.13,8358.43,0.237941,8600.76,2027.22,-7343.76,4476.85,268.611,-7177.53
135.5,855.299,7504.62,8359.92,0.235816,8597.87,2008.78,-7370.69,4426.78,265.607,-7178.95
136,855.299,7505.56,8360.86,0.233674,8594.43,1990.06,-7396.71,4376.41,262.584,-7179.84
136.5,855.299,7505.96,8361.26,0.231514,8590.45,1971.09,-7421.85,4325.73,259.544,-7180.23
137,855.299,7505.84,8361.14,0.229338,8585.95,1951.87,-7446.12,4274.78,256.487,-7180.12
137.5,855.299,7505.22,8360.52,0.227145,8580.94,1932.4,-7469.53,4223.57,253.414,-7179.52
138,855.299,7504.11,8359.41,0.224936,8575.44,1912.7,-7492.09,4172.13,250.328,-7178.46
138.5,855.299,7502.52,8357.82,0.22271,8569.46,1892.77,-7513.82,4120.46,247.228,-7176.94
139,855.299,7500.47,8355.77,0.220468,8563.04,1872.62,-7534.73,4068.59,244.116,-7174.98
139.5,855.299,7497.97,8353.27,0.21821,8556.17,1852.26,-7554.83,4016.54,240.993,-7172.59
140,855.299,7495.04,8350.34,0.215937,8548.88,1831.7,-7574.13,3964.33,237.86,-7169.79
140.5,855.299,7491.69,8346.99,0.213648,8541.18,1810.95,-7592.65,3911.96,234.718,-7166.58
141,855.299,7487.94,8343.24,0.211343,8533.1,1790.02,-7610.41,3859.47,231.568,-7162.99
141.5,855.299,7483.8,8339.1,0.209024,8524.65,1768.91,-7627.42,3806.85,228.411,-7159.03
142,855.299,7479.28,8334.58,0.206689,8515.83,1747.62,-7643.68,3754.13,225.248,-7154.71
142.5,855.299,7474.4,8329.7,0.20434,8506.68,1726.18,-7659.23,3701.33,222.08,-7150.04
143,855.299,7469.18,8324.48,0.201975,8497.21,1704.58,-7674.07,3648.46,218.907,-7145.05
143.5,855.299,7463.63,8318.92,0.199597,8487.43,1682.84,-7688.22,3595.52,215.731,-7139.73
144,855.299,7457.75,8313.05,0.197204,8477.36,1660.96,-7701.68,3542.55,212.553,-7134.11
144.5,855.299,7451.58,8306.87,0.194797,8467.01,1638.94,-7714.49,3489.54,209.372,-7128.21
145,855.299,7445.11,8300.41,0.192377,8456.41,1616.8,-7726.65,3436.51,206.191,-7122.02
145.5,855.299,7438.37,8293.67,0.189942,8445.56,1594.54,-7738.18,3383.48,203.009,-7115.57
146,855.299,7431.37,8286.66,0.187494,8434.48,1572.17,-7749.1,3330.46,199.827,-7108.87
146.5,855.299,7424.12,8279.41,0.185033,8423.2,1549.69,-7759.42,3277.45,196.647,-7101.94
147,855.299,7416.63,8271.93,0.182559,8411.71,1527.12,-7769.15,3224.47,193.468,-7094.78
147.5,855.299,7408.93,8264.23,0.180071,8400.05,1504.45,-7778.32,3171.53,190.292,-7087.41
148,855.299,7401.02,8256.32,0.177571,8388.22,1481.69,-7786.93,3118.64,187.118,-7079.84
148.5,855.299,7392.92,8248.22,0.175059,8376.24,1458.86,-7795.01,3065.8,183.948,-7072.09
149,855.299,7384.64,8239.94,0.172534,8364.12,1435.95,-7802.57,3013.03,180.782,-7064.17
149.5,855.299,7376.19,8231.49,0.169997,8351.88,1412.97,-7809.62,2960.34,177.621,-7056.09
150,855.299,7367.59,8222.89,0.167448,8339.53,1389.92,-7816.19,2907.74,174.464,-7047.86
150.5,855.299,7358.85,8214.15,0.164887,8327.09,1366.82,-7822.29,2855.22,171.313,-7039.5
151,855.299,7349.99,8205.28,0.162315,8314.57,1343.66,-7827.92,2802.81,168.168,-7031.02
151.5,855.299,7341.01,8196.31,0.159731,8301.99,1320.46,-7833.12,2750.5,165.03,-7022.43
152,855.299,7331.93,8187.23,0.157136,8289.36,1297.21,-7837.89,2698.31,161.898,-7013.75
152.5,855.299,7322.76,8178.06,0.15453,8276.68,1273.92,-7842.25,2646.23,158.774,-7004.98
153,855.299,7313.52,8168.81,0.151914,8263.99,1250.59,-7846.22,2594.28,155.657,-6996.14
153.5,855.299,7304.21,8159.51,0.149286,8251.28,1227.23,-7849.81,2542.46,152.548,-6987.23
154,855.299,7294.85,8150.15,0.146649,8238.58,1203.85,-7853.04,2490.78,149.447,-6978.28
154.5,855.299,7285.45,8140.75,0.144001,8225.89,1180.45,-7855.92,2439.23,146.354,-6969.29
155,855.299,7276.03,8131.32,0.141343,8213.23,1157.02,-7858.46,2387.83,143.27,-6960.27
155.5,855.299,7266.58,8121.88,0.138675,8200.61,1133.58,-7860.69,2336.58,140.195,-6951.24
156,855.299,7257.14,8112.44,0.135998,8188.04,1110.13,-7862.61,2285.48,137.129,-6942.21
156.5,855.299,7247.7,8103,0.133311,8175.54,1086.66,-7864.24,2234.53,134.072,-6933.18
157,855.299,7238.28,8093.58,0.130615,8163.11,1063.19,-7865.6,2183.74,131.024,-6924.17
157.5,855.299,7228.89,8084.19,0.12791,8150.77,1039.72,-7866.7,2133.11,127.986,-6915.18
158,855.299,7219.54,8074.84,0.125196,8138.54,1016.25,-7867.55,2082.64,124.958,-6906.24
158.5,855.299,7210.24,8065.54,0.122473,8126.41,992.779,-7868.17,2032.33,121.94,-6897.34
159,855.299,7201,8056.3,0.119742,8114.4,969.314,-7868.57,1982.19,118.931,-6888.5
159.5,855.299,7191.83,8047.13,0.117003,8102.53,945.855,-7868.77,1932.21,115.933,-6879.73
160,855.299,7182.75,8038.04,0.114255,8090.8,922.405,-7868.77,1882.4,112.944,-6871.04
160.5,855.299,7173.75,8029.05,0.1115,8079.22,898.966,-7868.6,1832.75,109.965,-6862.44
161,855.299,7164.86,8020.16,0.108737,8067.81,875.54,-7868.25,1783.27,106.996,-6853.93
161.5,855.299,7156.07,8011.37,0.105966,8056.56,852.128,-7867.76,1733.95,104.037,-6845.53
162,855.299,7147.41,8002.71,0.103189,8045.51,828.733,-7867.12,1684.8,101.088,-6837.24
162.5,855.299,7138.88,7994.18,0.100404,8034.64,805.354,-7866.35,1635.81,98.1489,-6829.08
163,855.299,7130.48,7985.78,0.0976122,8023.97,781.994,-7865.47,1586.99,95.2194,-6821.04
163.5,855.299,7122.23,7977.53,0.0948138,8013.52,758.654,-7864.48,1538.33,92.2997,-6813.15
164,855.299,7114.13,7969.43,0.0920089,8003.28,735.335,-7863.39,1489.82,89.3894,-6805.41
164.5,855.299,7106.2,7961.5,0.0891977,7993.27,712.036,-7862.22,1441.48,86.4886,-6797.82
165,855.299,7098.44,7953.73,0.0863804,7983.5,688.761,-7860.98,1393.29,83.5972,-6790.39
165.5,855.299,7090.85,7946.15,0.0835572,7973.97,665.507,-7859.68,1345.25,80.7148,-6783.13
166,855.299,7083.45,7938.75,0.0807283,7964.69,642.278,-7858.32,1297.36,77.8415,-6776.06
166.5,855.299,7076.25,7931.55,0.0778939,7955.67,619.071,-7856.92,1249.62,74.977,-6769.16
167,855.299,7069.24,7924.54,0.0750541,7946.91,595.889,-7855.48,1202.02,72.121,-6762.46
167.5,855.299,7062.44,7917.74,0.0722093,7938.43,572.73,-7854.02,1154.56,69.2735,-6755.96
168,855.299,7055.86,7911.16,0.0693595,7930.22,549.595,-7852.55,1107.24,66.4342,-6749.66
168.5,855.299,7049.49,7904.79,0.066505,7922.3,526.484,-7851.06,1060.05,63.6028,-6743.57
169,855.299,7043.35,7898.65,0.063646,7914.68,503.397,-7849.58,1012.99,60.7791,-6737.7
169.5,855.299,7037.45,7892.74,0.0607826,7907.35,480.333,-7848.11,966.048,57.9629,-6732.05
170,855.299,7031.77,7887.07,0.0579151,7900.32,457.292,-7846.66,919.231,55.1539,-6726.62
170.5,855.299,7026.35,7881.65,0.0550437,7893.6,434.273,-7845.23,872.529,52.3518,-6721.43
171,855.299,7021.17,7876.47,0.0521685,7887.2,411.276,-7843.83,825.938,49.5563,-6716.47
171.5,855.299,7016.24,7871.54,0.0492898,7881.11,388.301,-7842.47,779.452,46.7671,-6711.76
172,855.299,7011.57,7866.87,0.0464077,7875.35,365.345,-7841.15,733.066,43.984,-6707.29
172.5,855.299,7007.16,7862.46,0.0435225,7869.91,342.41,-7839.89,686.776,41.2066,-6703.07
173,855.299,7003.01,7858.31,0.0406343,7864.8,319.493,-7838.67,640.576,38.4346,-6699.11
173.5,855.299,6999.14,7854.44,0.0377434,7860.04,296.594,-7837.52,594.46,35.6676,-6695.4
174,855.299,6995.54,7850.84,0.0348499,7855.61,273.711,-7836.44,548.424,32.9054,-6691.96
174.5,855.299,6992.21,7847.51,0.031954,7851.52,250.845,-7835.42,502.46,30.1476,-6688.77
175,855.299,6989.16,7844.46,0.029056,7847.77,227.993,-7834.48,456.565,27.3939,-6685.86
175.5,855.299,6986.4,7841.7,0.026156,7844.38,205.154,-7833.62,410.731,24.6438,-6683.21
176,855.299,6983.92,7839.22,0.0232543,7841.34,182.328,-7832.84,364.952,21.8971,-6680.84
176.5,855.299,6981.72,7837.02,0.0203509,7838.64,159.513,-7832.14,319.224,19.1534,-6678.74
177,855.299,6979.82,7835.12,0.0174462,7836.31,136.707,-7831.53,273.539,16.4123,-6676.92
177.5,855.299,6978.2,7833.5,0.0145403,7834.33,113.91,-7831.01,227.891,13.6735,-6675.37
178,855.299,6976.88,7832.18,0.0116334,7832.71,91.1192,-7830.59,182.275,10.9365,-6674.11
178.5,855.299,6975.85,7831.15,0.00872576,7831.44,68.3344,-7830.25,136.684,8.20107,-6673.12
179,855.299,6975.11,7830.41,0.0058175,7830.54,45.5539,-7830.01,91.1125,5.46675,-6672.42
179.5,855.299,6974.67,7829.97,0.00290885,7830,22.7763,-7829.87,45.5531,2.73319,-6671.99
180,855.299,6974.52,7829.82,4.08216e-17,7829.82,3.19625e-13,-7829.82,9.58876e-13,5.75326e-14,-6671.85
180.5,855.312,6974.67,7829.98,-0.00290885,7830.01,-22.7763,-7829.88,-45.5532,-2.73319,-6671.99
181,855.354,6975.11,7830.46,-0.0058175,7830.6,-45.5542,-7830.07,-91.1131,-5.46679,-6672.42
181.5,855.422,6975.85,7831.27,-0.00872576,7831.57,-68.3355,-7830.37,-136.687,-8.2012,-6673.12
182,855.518,6976.88,7832.4,-0.0116334,7832.93,-91.1217,-7830.81,-182.28,-10.9368,-6674.11
182.5,855.642,6978.2,7833.84,-0.0145403,7834.67,-113.915,-7831.36,-227.901,-13.6741,-6675.37
183,855.793,6979.82,7835.61,-0.0174462,7836.8,-136.716,-7832.03,-273.556,-16.4134,-6676.92
183.5,855.972,6981.72,7837.69,-0.0203509,7839.32,-159.526,-7832.81,-319.251,-19.1551,-6678.74
184,856.178,6983.92,7840.1,-0.0232543,7842.22,-182.348,-7833.72,-364.993,-21.8996,-6680.84
184.5,856.412,6986.4,7842.81,-0.026156,7845.49,-205.183,-7834.73,-410.789,-24.6473,-6683.21
185,856.674,6989.16,7845.84,-0.029056,7849.15,-228.033,-7835.86,-456.645,-27.3987,-6685.86
185.5,856.963,6992.21,7849.17,-0.031954,7853.18,-250.898,-7837.09,-502.567,-30.154,-6688.77
186,857.281,6995.54,7852.82,-0.0348499,7857.59,-273.781,-7838.42,-548.562,-32.9137,-6691.96
186.5,857.626,6999.14,7856.76,-0.0377434,7862.36,-296.682,-7839.85,-594.637,-35.6782,-6695.4
187,857.999,7003.01,7861.01,-0.0406343,7867.51,-319.603,-7841.37,-640.796,-38.4478,-6699.11
187.5,858.4,7007.16,7865.56,-0.0435225,7873.01,-342.545,-7842.98,-687.047,-41.2228,-6703.07
188,858.829,7011.57,7870.4,-0.0464077,7878.88,-365.509,-7844.67,-733.395,-44.0037,-6707.29
188.5,859.286,7016.24,7875.52,-0.0492898,7885.1,-388.497,-7846.44,-779.847,-46.7908,-6711.76
189,859.771,7021.17,7880.94,-0.0521685,7891.67,-411.51,-7848.28,-826.407,-49.5844,-6716.47
189.5,860.285,7026.35,7886.63,-0.0550437,7898.59,-434.548,-7850.19,-873.081,-52.3849,-6721.43
190,860.827,7031.77,7892.6,-0.0579151,7905.86,-457.612,-7852.16,-919.876,-55.1925,-6726.62
190.5,861.398,7037.45,7898.84,-0.0607826,7913.46,-480.704,-7854.18,-966.795,-58.0077,-6732.05
191,861.997,7043.35,7905.35,-0.063646,7921.39,-503.824,-7856.24,-1013.84,-60.8307,-6737.7
191.5,862.625,7049.49,7912.12,-0.066505,7929.65,-526.972,-7858.34,-1061.03,-63.6618,-6743.57
192,863.282,7055.86,7919.14,-0.0693595,7938.23,-550.15,-7860.47,-1108.35,-66.5012,-6749.66
192.5,863.968,7062.44,7926.41,-0.0722093,7947.12,-573.357,-7862.62,-1155.82,-69.3494,-6755.96
193,864.683,7069.24,7933.92,-0.0750541,7956.32,-596.594,-7864.78,-1203.44,-72.2065,-6762.46
193.5,865.427,7076.25,7941.67,-0.0778939,7965.83,-619.862,-7866.95,-1251.21,-75.0727,-6769.16
194,866.201,7083.45,7949.65,-0.0807283,7975.63,-643.16,-7869.11,-1299.14,-77.9484,-6776.06
194.5,867.004,7090.85,7957.86,-0.0835572,7985.72,-666.488,-7871.25,-1347.23,-80.8337,-6783.13
195,867.837,7098.44,7966.27,-0.0863804,7996.09,-689.846,-7873.37,-1395.48,-83.729,-6790.39
195.5,868.7,7106.2,7974.9,-0.0891977,8006.73,-713.235,-7875.46,-1443.9,-86.6342,-6797.82
196,869.593,7114.13,7983.73,-0.0920089,8017.64,-736.653,-7877.5,-1492.5,-89.5498,-6805.41
196.5,870.517,7122.23,7992.74,-0.0948138,8028.81,-760.101,-7879.48,-1541.26,-92.4757,-6813.15
197,871.47,7130.48,8001.95,-0.0976122,8040.22,-783.578,-7881.4,-1590.2,-95.4123,-6821.04
197.5,872.455,7138.88,8011.33,-0.100404,8051.88,-807.082,-7883.24,-1639.33,-98.3595,-6829.08
198,873.47,7147.41,8020.88,-0.103189,8063.77,-830.614,-7884.98,-1688.63,-101.318,-6837.24
198.5,874.516,7156.07,8030.59,-0.105966,8075.89,-854.172,-7886.63,-1738.11,-104.287,-6845.53
199,875.593,7164.86,8040.45,-0.108737,8088.22,-877.756,-7888.17,-1787.78,-107.267,-6853.93
199.5,876.702,7173.75,8050.45,-0.1115,8100.76,-901.363,-7889.57,-1837.63,-110.258,-6862.44
200,877.842,7182.75,8060.59,-0.114255,8113.49,-924.992,-7890.84,-1887.68,-113.261,-6871.04
200.5,879.015,7191.83,8070.85,-0.117003,8126.41,-948.642,-7891.96,-1937.9,-116.274,-6879.73
201,880.219,7201,8081.22,-0.119742,8139.5,-972.312,-7892.91,-1988.32,-119.299,-6888.5
201.5,881.456,7210.24,8091.69,-0.122473,8152.76,-995.999,-7893.69,-2038.92,-122.335,-6897.34
202,882.725,7219.54,8102.26,-0.125196,8166.18,-1019.7,-7894.28,-2089.71,-125.383,-6906.24
202.5,884.027,7228.89,8112.92,-0.12791,8179.74,-1043.42,-7894.66,-2140.69,-128.441,-6915.18
203,885.363,7238.28,8123.64,-0.130615,8193.43,-1067.14,-7894.82,-2191.85,-131.511,-6924.17
203.5,886.731,7247.7,8134.43,-0.133311,8207.25,-1090.88,-7894.75,-2243.2,-134.592,-6933.18
204,888.134,7257.14,8145.27,-0.135998,8221.18,-1114.62,-7894.43,-2294.73,-137.684,-6942.21
204.5,889.57,7266.58,8156.15,-0.138675,8235.21,-1138.36,-7893.86,-2346.44,-140.786,-6951.24
205,891.04,7276.03,8167.07,-0.141343,8249.33,-1162.11,-7893,-2398.33,-143.9,-6960.27
205.5,892.546,7285.45,8178,-0.144001,8263.53,-1185.85,-7891.86,-2450.39,-147.023,-6969.29
206,894.085,7294.85,8188.93,-0.146649,8277.79,-1209.58,-7890.41,-2502.63,-150.158,-6978.28
206.5,895.661,7304.21,8199.87,-0.149286,8292.1,-1233.31,-7888.64,-2555.04,-153.302,-6987.23
207,897.271,7313.52,8210.79,-0.151914,8306.45,-1257.02,-7886.54,-2607.61,-156.457,-6996.14
207.5,898.917,7322.76,8221.68,-0.15453,8320.83,-1280.71,-7884.08,-2660.34,-159.621,-7004.98
208,900.6,7331.93,8232.53,-0.157136,8335.22,-1304.38,-7881.26,-2713.24,-162.794,-7013.75
208.5,902.319,7341.01,8243.33,-0.159731,8349.62,-1328.03,-7878.06,-2766.28,-165.977,-7022.43
209,904.075,7349.99,8254.06,-0.162315,8364,-1351.65,-7874.46,-2819.47,-169.168,-7031.02
209.5,905.868,7358.85,8264.72,-0.164887,8378.36,-1375.23,-7870.44,-2872.8,-172.368,-7039.5
210,907.699,7367.59,8275.29,-0.167448,8392.67,-1398.78,-7866,-2926.27,-175.576,-7047.86
210.5,909.568,7376.19,8285.76,-0.169997,8406.94,-1422.28,-7861.11,-2979.86,-178.792,-7056.09
211,911.475,7384.64,8296.11,-0.172534,8421.14,-1445.74,-7855.76,-3033.58,-182.015,-7064.17
211.5,913.421,7392.92,8306.34,-0.175059,8435.26,-1469.14,-7849.94,-3087.4,-185.244,-7072.09
212,915.406,7401.02,8316.43,-0.177571,8449.29,-1492.48,-7843.62,-3141.34,-188.48,-7079.84
212.5,917.43,7408.93,8326.36,-0.180071,8463.2,-1515.76,-7836.8,-3195.37,-191.722,-7087.41
213,919.495,7416.63,8336.13,-0.182559,8476.99,-1538.97,-7829.45,-3249.49,-194.97,-7094.78
213.5,921.6,7424.12,8345.72,-0.185033,8490.65,-1562.1,-7821.56,-3303.7,-198.222,-7101.94
214,923.746,7431.37,8355.11,-0.187494,8504.15,-1585.15,-7813.11,-3357.97,-201.478,-7108.87
214.5,925.934,7438.37,8364.3,-0.189942,8517.49,-1608.12,-7804.09,-3412.3,-204.738,-7115.57
215,928.163,7445.11,8373.27,-0.192377,8530.64,-1630.99,-7794.48,-3466.68,-208.001,-7122.02
215.5,930.435,7451.58,8382.01,-0.194797,8543.6,-1653.76,-7784.27,-3521.1,-211.266,-7128.21
216,932.75,7457.75,8390.5,-0.197204,8556.34,-1676.43,-7773.44,-3575.55,-214.533,-7134.11
216.5,935.108,7463.63,8398.73,-0.199597,8568.85,-1698.98,-7761.97,-3630.02,-217.801,-7139.73
217,937.51,7469.18,8406.69,-0.201975,8581.13,-1721.42,-7749.86,-3684.49,-221.069,-7145.05
217.5,939.956,7474.4,8414.36,-0.20434,8593.14,-1743.72,-7737.07,-3738.95,-224.337,-7150.04
218,942.447,7479.28,8421.73,-0.206689,8604.88,-1765.9,-7723.61,-3793.39,-227.603,-7154.71
218.5,944.983,7483.8,8428.78,-0.209024,8616.33,-1787.93,-7709.45,-3847.79,-230.868,-7159.03
219,947.566,7487.94,8435.51,-0.211343,8627.47,-1809.81,-7694.57,-3902.15,-234.129,-7162.99
219.5,950.195,7491.69,8441.89,-0.213648,8638.29,-1831.54,-7678.97,-3956.44,-237.386,-7166.58
220,952.872,7495.04,8447.91,-0.215937,8648.77,-1853.11,-7662.63,-4010.65,-240.639,-7169.79
220.5,955.596,7497.97,8453.57,-0.21821,8658.9,-1874.5,-7645.54,-4064.77,-243.886,-7172.59
221,958.369,7500.47,8458.84,-0.220468,8668.66,-1895.72,-7627.67,-4118.78,-247.127,-7174.98
221.5,961.19,7502.52,8463.71,-0.22271,8678.04,-1916.75,-7609.02,-4172.67,-250.36,-7176.94
222,964.062,7504.11,8468.17,-0.224936,8687.01,-1937.58,-7589.57,-4226.41,-253.585,-7178.46
222.5,966.984,7505.22,8472.21,-0.227145,8695.57,-1958.21,-7569.32,-4279.99,-256.8,-7179.52
223,969.956,7505.84,8475.8,-0.229338,8703.69,-1978.63,-7548.23,-4333.4,-260.004,-7180.12
223.5,972.981,7505.96,8478.94,-0.231514,8711.36,-1998.83,-7526.31,-4386.62,-263.197,-7180.23
224,976.058,7505.56,8481.62,-0.233674,8718.57,-2018.81,-7503.55,-4439.62,-266.377,-7179.84
224.5,979.187,7504.62,8483.81,-0.235816,8725.29,-2038.55,-7479.92,-4492.39,-269.543,-7178.95
225,982.371,7503.13,8485.51,-0.237941,8731.51,-2058.04,-7455.41,-4544.91,-272.694,-7177.53
225.5,985.609,7501.09,8486.7,-0.240049,8737.22,-2077.28,-7430.02,-4597.16,-275.829,-7175.57
226,988.903,7498.46,8487.36,-0.242139,8742.4,-2096.25,-7403.74,-4649.12,-278.947,-7173.05
226.5,992.253,7495.24,8487.5,-0.244212,8747.03,-2114.96,-7376.54,-4700.77,-282.046,-7169.98
227,995.659,7491.42,8487.08,-0.246266,8751.1,-2133.38,-7348.43,-4752.09,-285.126,-7166.32
227.5,999.124,7486.98,8486.1,-0.248303,8754.59,-2151.52,-7319.39,-4803.06,-288.184,-7162.07
228,1002.65,7481.9,8484.54,-0.250321,8757.49,-2169.36,-7289.42,-4853.66,-291.22,-7157.21
228.5,1006.23,7476.17,8482.4,-0.252321,8759.77,-2186.89,-7258.5,-4903.86,-294.232,-7151.73
229,1009.87,7469.78,8479.66,-0.254302,8761.43,-2204.11,-7226.62,-4953.65,-297.219,-7145.62
229.5,1013.57,7462.72,8476.3,-0.256264,8762.45,-2221,-7193.78,-5003,-300.18,-7138.87
230,1017.34,7454.97,8472.31,-0.258208,8762.8,-2237.56,-7159.97,-5051.89,-303.113,-7131.45
230.5,1021.17,7446.51,8467.68,-0.260132,8762.48,-2253.78,-7125.18,-5100.29,-306.017,-7123.36
231,1025.06,7437.34,8462.4,-0.262037,8761.48,-2269.65,-7089.41,-5148.18,-308.891,-7114.58
231.5,1029.02,7427.43,8456.45,-0.263923,8759.76,-2285.15,-7052.64,-5195.54,-311.733,-7105.11
232,1033.04,7416.78,8449.82,-0.265789,8757.33,-2300.29,-7014.89,-5242.35,-314.541,-7094.92
232.5,1037.13,7405.38,8442.51,-0.267635,8754.16,-2315.05,-6976.12,-5288.58,-317.315,-7084.01
233,1041.29,7393.2,8434.49,-0.269461,8750.25,-2329.42,-6936.36,-5334.2,-320.052,-7072.36
233.5,1045.52,7380.24,8425.76,-0.271267,8745.56,-2343.39,-6895.59,-5379.2,-322.752,-7059.97
234,1049.81,7366.49,8416.3,-0.273053,8740.1,-2356.96,-6853.8,-5423.54,-325.412,-7046.81
234.5,1054.18,7351.92,8406.1,-0.274818,8733.84,-2370.12,-6811,-5467.2,-328.032,-7032.88
235,1058.62,7336.54,8395.15,-0.276563,8726.77,-2382.85,-6767.18,-5510.16,-330.61,-7018.16
235.5,1063.13,7320.32,8383.45,-0.278287,8718.88,-2395.15,-6722.35,-5552.39,-333.143,-7002.64
236,1067.72,7303.25,8370.97,-0.27999,8710.16,-2407.02,-6676.49,-5593.86,-335.632,-6986.32
236.5,1072.38,7285.32,8357.71,-0.281672,8700.58,-2418.43,-6629.62,-5634.55,-338.073,-6969.17
237,1077.12,7266.53,8343.65,-0.283333,8690.13,-2429.39,-6581.73,-5674.44,-340.466,-6951.19
237.5,1081.94,7246.85,8328.79,-0.284972,8678.81,-2439.88,-6532.83,-5713.49,-342.809,-6932.36
238,1086.84,7226.28,8313.12,-0.28659,8666.6,-2449.9,-6482.91,-5751.68,-345.101,-6912.69
238.5,1091.82,7204.8,8296.62,-0.288186,8653.48,-2459.43,-6431.98,-5788.98,-347.339,-6892.14
239,1096.88,7182.41,8279.29,-0.28976,8639.44,-2468.48,-6380.05,-5825.37,-349.522,-6870.72
239.5,1102.02,7159.09,8261.11,-0.291313,8624.48,-2477.03,-6327.11,-5860.82,-351.649,-6848.41
240,1107.25,7134.83,8242.08,-0.292843,8608.57,-2485.08,-6273.18,-5895.31,-353.719,-6825.21
240.5,1112.56,7109.62,8222.18,-0.294351,8591.71,-2492.61,-6218.26,-5928.8,-355.728,-6801.09
241,1117.96,7083.46,8201.42,-0.295836,8573.88,-2499.63,-6162.35,-5961.28,-357.677,-6776.06
241.5,1123.45,7056.32,8179.77,-0.297299,8555.07,-2506.11,-6105.47,-5992.71,-359.563,-6750.1
242,1129.03,7028.2,8157.24,-0.29874,8535.28,-2512.07,-6047.61,-6023.07,-361.384,-6723.2
242.5,1134.71,6999.1,8133.8,-0.300157,8514.49,-2517.48,-5988.8,-6052.33,-363.14,-6695.36
243,1140.47,6968.99,8109.46,-0.301552,8492.68,-2522.34,-5929.05,-6080.47,-364.828,-6666.56
243.5,1146.34,6937.88,8084.21,-0.302923,8469.86,-2526.66,-5868.35,-6107.45,-366.447,-6636.8
244,1152.3,6905.75,8058.04,-0.304271,8446,-2530.41,-5806.73,-6133.26,-367.996,-6606.06
244.5,1158.35,6872.59,8030.94,-0.305596,8421.11,-2533.59,-5744.19,-6157.87,-369.472,-6574.34
245,1164.51,6838.4,8002.91,-0.306898,8395.17,-2536.2,-5680.75,-6181.25,-370.875,-6541.63
245.5,1170.77,6803.16,7973.93,-0.308175,8368.17,-2538.24,-5616.43,-6203.38,-372.203,-6507.93
246,1177.13,6766.87,7944.01,-0.309429,8340.1,-2539.69,-5551.24,-6224.23,-373.454,-6473.21
246.5,1183.6,6729.52,7913.13,-0.31066,8310.96,-2540.55,-5485.19,-6243.77,-374.626,-6437.49
247,1190.18,6691.11,7881.29,-0.311866,8280.73,-2540.82,-5418.3,-6261.99,-375.719,-6400.74
247.5,1196.87,6651.62,7848.49,-0.313048,8249.42,-2540.49,-5350.59,-6278.86,-376.731,-6362.97
248,1203.67,6611.05,7814.72,-0.314206,8217,-2539.56,-5282.08,-6294.34,-377.661,-6324.16
248.5,1210.58,6569.39,7779.97,-0.315339,8183.49,-2538.02,-5212.79,-6308.43,-378.506,-6284.3
249,1217.61,6526.64,7744.24,-0.316449,8148.86,-2535.87,-5142.73,-6321.1,-379.266,-6243.41
249.5,1224.75,6482.78,7707.53,-0.317533,8113.12,-2533.11,-5071.93,-6332.32,-379.939,-6201.45
250,1232.01,6437.82,7669.83,-0.318593,8076.26,-2529.73,-5000.41,-6342.07,-380.524,-6158.44
250.5,1239.4,6391.74,7631.15,-0.319628,8038.27,-2525.73,-4928.19,-6350.33,-381.02,-6114.37
251,1246.91,6344.55,7591.46,-0.320639,7999.14,-2521.11,-4855.3,-6357.07,-381.424,-6069.22
251.5,1254.55,6296.23,7550.78,-0.321624,7958.89,-2515.87,-4781.75,-6362.29,-381.737,-6023
252,1262.32,6246.79,7509.1,-0.322585,7917.49,-2509.99,-4707.59,-6365.95,-381.957,-5975.7
