alpha_deg,P_gas_N,F_in_N,F_sum_N,beta_rad,K_N,N_N,Z_N,T_N,M_Nm,a_p_mps2
689.5,1460.06,-12125.6,-10665.6,-0.169997,-10821.6,1830.79,-8260.58,6990.65,384.486,6300.28
690,1460.06,-12240.7,-10780.6,-0.167448,-10933.5,1822.26,-8425.16,6968.43,383.264,6360.05
690.5,1460.06,-12354.3,-10894.2,-0.164887,-11044,1812.78,-8589.21,6942.35,381.829,6419.09
691,1460.06,-12466.5,-11006.4,-0.162315,-11153,1802.36,-8752.63,6912.4,380.182,6477.38
691.5,1460.06,-12577.2,-11117.1,-0.159731,-11260.5,1791.01,-8915.34,6878.61,378.324,6534.9
692,1460.06,-12686.4,-11226.4,-0.157136,-11366.4,1778.74,-9077.23,6840.99,376.255,6591.66
692.5,1460.06,-12794.2,-11334.1,-0.15453,-11470.8,1765.54,-9238.23,6799.56,373.976,6647.63
693,1460.06,-12900.4,-11440.3,-0.151914,-11573.6,1751.43,-9398.24,6754.32,371.488,6702.81
693.5,1460.06,-13005,-11544.9,-0.149286,-11674.8,1736.42,-9557.18,6705.31,368.792,6757.18
694,1460.06,-13108.1,-11648,-0.146649,-11774.4,1720.52,-9714.95,6652.55,365.89,6810.74
694.5,1460.06,-13209.6,-11749.5,-0.144001,-11872.4,1703.73,-9871.46,6596.06,362.783,6863.47
695,1460.06,-13309.4,-11849.4,-0.141343,-11968.7,1686.07,-10026.6,6535.86,359.472,6915.36
695.5,1460.06,-13407.7,-11947.6,-0.138675,-12063.4,1667.54,-10180.4,6471.99,355.96,6966.41
696,1460.06,-13504.3,-12044.2,-0.135998,-12156.5,1648.16,-10332.6,6404.49,352.247,7016.59
696.5,1460.06,-13599.2,-12139.1,-0.133311,-12247.8,1627.93,-10483.2,6333.37,348.336,7065.91
697,1460.06,-13692.4,-12232.3,-0.130615,-12337.4,1606.87,-10632.1,6258.69,344.228,7114.35
697.5,1460.06,-13783.9,-12323.9,-0.12791,-12425.4,1584.99,-10779.2,6180.48,339.926,7161.9
698,1460.06,-13873.7,-12413.6,-0.125196,-12511.6,1562.31,-10924.5,6098.78,335.433,7208.55
698.5,1460.06,-13961.7,-12501.7,-0.122473,-12596,1538.82,-11067.8,6013.63,330.749,7254.29
699,1460.06,-14048,-12588,-0.119742,-12678.7,1514.55,-11209.1,5925.07,325.879,7299.11
699.5,1460.06,-14132.5,-12672.4,-0.117003,-12759.7,1489.51,-11348.3,5833.17,320.824,7343.01
700,1460.06,-14215.2,-12755.1,-0.114255,-12838.8,1463.71,-11485.3,5737.95,315.587,7385.98
700.5,1460.06,-14296.1,-12836,-0.1115,-12916.2,1437.17,-11620,5639.49,310.172,7428
701,1460.06,-14375.1,-12915,-0.108737,-12991.8,1409.9,-11752.4,5537.82,304.58,7469.07
701.5,1460.06,-14452.3,-12992.2,-0.105966,-13065.5,1381.92,-11882.4,5433,298.815,7509.18
702,1460.06,-14527.6,-13067.6,-0.103189,-13137.4,1353.23,-12009.8,5325.1,292.88,7548.31
702.5,1460.06,-14601.1,-13141,-0.100404,-13207.5,1323.86,-12134.7,5214.17,286.779,7586.47
703,1460.06,-14672.6,-13212.6,-0.0976122,-13275.8,1293.82,-12257,5100.26,280.515,7623.65
703.5,1460.06,-14742.3,-13282.2,-0.0948138,-13342.1,1263.12,-12376.5,4983.46,274.09,7659.84
704,1460.06,-14810,-13349.9,-0.0920089,-13406.6,1231.79,-12493.2,4863.81,267.509,7695.02
704.5,1460.06,-14875.8,-13415.7,-0.0891977,-13469.2,1199.83,-12607.1,4741.39,260.776,7729.2
705,1460.06,-14939.6,-13479.5,-0.0863804,-13530,1167.27,-12718.1,4616.26,253.894,7762.36
705.5,1460.06,-15001.4,-13541.4,-0.0835572,-13588.8,1134.12,-12826.1,4488.49,246.867,7794.5
706,1460.06,-15061.3,-13601.3,-0.0807283,-13645.7,1100.4,-12931,4358.16,239.699,7825.62
706.5,1460.06,-15119.2,-13659.2,-0.0778939,-13700.7,1066.12,-13032.9,4225.34,232.393,7855.7
707,1460.06,-15175.1,-13715.1,-0.0750541,-13753.8,1031.31,-13131.6,4090.1,224.955,7884.74
707.5,1460.06,-15229,-13768.9,-0.0722093,-13804.9,995.977,-13227,3952.51,217.388,7912.74
708,1460.06,-15280.9,-13820.8,-0.0693595,-13854.1,960.144,-13319.2,3812.67,209.697,7939.68
708.5,1460.06,-15330.7,-13870.6,-0.066505,-13901.4,923.828,-13408,3670.64,201.885,7965.57
709,1460.06,-15378.5,-13918.4,-0.063646,-13946.6,887.048,-13493.4,3526.51,193.958,7990.4
709.5,1460.06,-15424.2,-13964.1,-0.0607826,-13990,849.823,-13575.4,3380.35,185.919,8014.16
710,1460.06,-15467.9,-14007.8,-0.0579151,-14031.3,812.171,-13654,3232.26,177.774,8036.84
710.5,1460.06,-15509.4,-14049.4,-0.0550437,-14070.7,774.111,-13728.9,3082.31,169.527,8058.45
711,1460.06,-15548.9,-14088.9,-0.0521685,-14108.1,735.664,-13800.4,2930.59,161.183,8078.98
711.5,1460.06,-15586.4,-14126.3,-0.0492898,-14143.5,696.847,-13868.1,2777.19,152.746,8098.42
712,1460.06,-15621.7,-14161.6,-0.0464077,-14176.9,657.681,-13932.3,2622.2,144.221,8116.77
712.5,1460.06,-15654.9,-14194.8,-0.0435225,-14208.3,618.185,-13992.7,2465.7,135.613,8134.03
713,1460.06,-15686,-14226,-0.0406343,-14237.7,578.38,-14049.4,2307.78,126.928,8150.19
713.5,1460.06,-15715,-14254.9,-0.0377434,-14265.1,538.285,-14102.4,2148.53,118.169,8165.25
714,1460.06,-15741.9,-14281.8,-0.0348499,-14290.5,497.921,-14151.5,1988.05,109.343,8179.21
714.5,1460.06,-15766.6,-14306.5,-0.031954,-14313.9,457.307,-14196.8,1826.42,100.453,8192.07
715,1460.06,-15789.2,-14329.1,-0.029056,-14335.2,416.465,-14238.3,1663.75,91.5061,8203.81
715.5,1460.06,-15809.7,-14349.6,-0.026156,-14354.5,375.414,-14275.9,1500.11,82.5063,8214.44
716,1460.06,-15828,-14367.9,-0.0232543,-14371.8,334.176,-14309.6,1335.62,73.459,8223.96
716.5,1460.06,-15844.2,-14384.1,-0.0203509,-14387.1,292.77,-14339.4,1170.35,64.3694,8232.37
717,1460.06,-15858.2,-14398.1,-0.0174462,-14400.3,251.218,-14365.3,1004.41,55.2428,8239.65
717.5,1460.06,-15870.1,-14410,-0.0145403,-14411.5,209.541,-14387.1,837.897,46.0843,8245.82
718,1460.06,-15879.8,-14419.7,-0.0116334,-14420.7,167.758,-14405.1,670.897,36.8993,8250.87
718.5,1460.06,-15887.3,-14427.3,-0.00872576,-14427.8,125.892,-14419,503.511,27.6931,8254.8
719,1460.06,-15892.7,-14432.7,-0.0058175,-14432.9,83.9631,-14429,335.835,18.4709,8257.6
719.5,1460.06,-15896,-14435.9,-0.00290885,-14436,41.992,-14435,167.966,9.23813,8259.29
720,1460.06,-15897.1,-14437,0,-14437,-0,-14437,-0,-0,8259.85
